"Código","Municipio","Total de viviendas particulares","Material Predominante de la Pared","Cantidad de Viviendas","Porcentaje de Viviendas Particulares"
1316,"San Juan Atitán",6122,"Otro",1,0.02
1316,"San Juan Atitán",6122,"No especificado",19,0.31
1317,"Santa Eulalia",10388,"Ladrillo",25,0.24
1317,"Santa Eulalia",10388,"Block",3810,36.68
1317,"Santa Eulalia",10388,"Concreto",1167,11.23
1317,"Santa Eulalia",10388,"Adobe",1585,15.26
1317,"Santa Eulalia",10388,"Madera",3558,34.25
1317,"Santa Eulalia",10388,"Lamina metálica",118,1.14
1317,"Santa Eulalia",10388,"Bajareque",10,0.1
1317,"Santa Eulalia",10388,"Lepa, palo o caña",11,0.11
1317,"Santa Eulalia",10388,"Material de desecho",5,0.05
1317,"Santa Eulalia",10388,"Otro",30,0.29
1317,"Santa Eulalia",10388,"No especificado",69,0.66
1318,"San Mateo Ixtatán",10071,"Ladrillo",54,0.54
1318,"San Mateo Ixtatán",10071,"Block",3646,36.2
1318,"San Mateo Ixtatán",10071,"Concreto",841,8.35
1318,"San Mateo Ixtatán",10071,"Adobe",2928,29.07
1318,"San Mateo Ixtatán",10071,"Madera",2466,24.49
1318,"San Mateo Ixtatán",10071,"Lamina metálica",60,0.6
1318,"San Mateo Ixtatán",10071,"Bajareque",26,0.26
1318,"San Mateo Ixtatán",10071,"Lepa, palo o caña",26,0.26
1318,"San Mateo Ixtatán",10071,"Material de desecho",0,0
1318,"San Mateo Ixtatán",10071,"Otro",3,0.03
1318,"San Mateo Ixtatán",10071,"No especificado",21,0.21
1319,"Colotenango",7802,"Ladrillo",33,0.42
1319,"Colotenango",7802,"Block",1828,23.43
1319,"Colotenango",7802,"Concreto",355,4.55
1319,"Colotenango",7802,"Adobe",5140,65.88
1319,"Colotenango",7802,"Madera",250,3.2
1319,"Colotenango",7802,"Lamina metálica",119,1.53
1319,"Colotenango",7802,"Bajareque",1,0.01
1319,"Colotenango",7802,"Lepa, palo o caña",56,0.72
1319,"Colotenango",7802,"Material de desecho",1,0.01
1319,"Colotenango",7802,"Otro",10,0.13
1319,"Colotenango",7802,"No especificado",9,0.12
1320,"San Sebastián Huehuetenango",7818,"Ladrillo",8,0.1
1320,"San Sebastián Huehuetenango",7818,"Block",1463,18.71
1320,"San Sebastián Huehuetenango",7818,"Concreto",146,1.87
1320,"San Sebastián Huehuetenango",7818,"Adobe",5870,75.08
1320,"San Sebastián Huehuetenango",7818,"Madera",180,2.3
1320,"San Sebastián Huehuetenango",7818,"Lamina metálica",70,0.9
1320,"San Sebastián Huehuetenango",7818,"Bajareque",10,0.13
1320,"San Sebastián Huehuetenango",7818,"Lepa, palo o caña",44,0.56
1320,"San Sebastián Huehuetenango",7818,"Material de desecho",0,0
1320,"San Sebastián Huehuetenango",7818,"Otro",16,0.2
1320,"San Sebastián Huehuetenango",7818,"No especificado",11,0.14
1321,"Tectitán",3089,"Ladrillo",7,0.23
1321,"Tectitán",3089,"Block",695,22.5
1321,"Tectitán",3089,"Concreto",42,1.36
1321,"Tectitán",3089,"Adobe",2279,73.78
1321,"Tectitán",3089,"Madera",42,1.36
1321,"Tectitán",3089,"Lamina metálica",16,0.52
1321,"Tectitán",3089,"Bajareque",0,0
1321,"Tectitán",3089,"Lepa, palo o caña",3,0.1
1321,"Tectitán",3089,"Material de desecho",0,0
1321,"Tectitán",3089,"Otro",1,0.03
1321,"Tectitán",3089,"No especificado",4,0.13
1322,"Concepción Huista",4710,"Ladrillo",68,1.44
1322,"Concepción Huista",4710,"Block",3315,70.38
1322,"Concepción Huista",4710,"Concreto",54,1.15
1322,"Concepción Huista",4710,"Adobe",534,11.34
1322,"Concepción Huista",4710,"Madera",616,13.08
1322,"Concepción Huista",4710,"Lamina metálica",66,1.4
1322,"Concepción Huista",4710,"Bajareque",16,0.34
1322,"Concepción Huista",4710,"Lepa, palo o caña",28,0.59
1322,"Concepción Huista",4710,"Material de desecho",12,0.25
1322,"Concepción Huista",4710,"Otro",1,0.02
1322,"Concepción Huista",4710,"No especificado",0,0
1323,"San Juan Ixcoy",6739,"Ladrillo",14,0.21
1323,"San Juan Ixcoy",6739,"Block",3656,54.25
1323,"San Juan Ixcoy",6739,"Concreto",734,10.89
1323,"San Juan Ixcoy",6739,"Adobe",452,6.71
1323,"San Juan Ixcoy",6739,"Madera",1794,26.62
1323,"San Juan Ixcoy",6739,"Lamina metálica",61,0.91
1323,"San Juan Ixcoy",6739,"Bajareque",2,0.03
1323,"San Juan Ixcoy",6739,"Lepa, palo o caña",19,0.28
1323,"San Juan Ixcoy",6739,"Material de desecho",0,0
1323,"San Juan Ixcoy",6739,"Otro",6,0.09
1323,"San Juan Ixcoy",6739,"No especificado",1,0.01
1324,"San Antonio Huista",4949,"Ladrillo",16,0.32
1324,"San Antonio Huista",4949,"Block",2681,54.17
1324,"San Antonio Huista",4949,"Concreto",7,0.14
1324,"San Antonio Huista",4949,"Adobe",1805,36.47
1324,"San Antonio Huista",4949,"Madera",252,5.09
1324,"San Antonio Huista",4949,"Lamina metálica",62,1.25
1324,"San Antonio Huista",4949,"Bajareque",5,0.1
1324,"San Antonio Huista",4949,"Lepa, palo o caña",75,1.52
1324,"San Antonio Huista",4949,"Material de desecho",3,0.06
1324,"San Antonio Huista",4949,"Otro",23,0.46
1324,"San Antonio Huista",4949,"No especificado",20,0.4
1325,"San Sebastián Coatán",6149,"Ladrillo",7,0.11
1325,"San Sebastián Coatán",6149,"Block",1979,32.18
1325,"San Sebastián Coatán",6149,"Concreto",1129,18.36
1325,"San Sebastián Coatán",6149,"Adobe",2775,45.13
1325,"San Sebastián Coatán",6149,"Madera",184,2.99
1325,"San Sebastián Coatán",6149,"Lamina metálica",53,0.86
1325,"San Sebastián Coatán",6149,"Bajareque",2,0.03
1325,"San Sebastián Coatán",6149,"Lepa, palo o caña",3,0.05
1325,"San Sebastián Coatán",6149,"Material de desecho",1,0.02
1325,"San Sebastián Coatán",6149,"Otro",0,0
1325,"San Sebastián Coatán",6149,"No especificado",16,0.26
1326,"Santa Cruz Barillas",22921,"Ladrillo",78,0.34
1326,"Santa Cruz Barillas",22921,"Block",6886,30.04
1326,"Santa Cruz Barillas",22921,"Concreto",1772,7.73
1326,"Santa Cruz Barillas",22921,"Adobe",274,1.2
1326,"Santa Cruz Barillas",22921,"Madera",13140,57.33
1326,"Santa Cruz Barillas",22921,"Lamina metálica",514,2.24
1326,"Santa Cruz Barillas",22921,"Bajareque",14,0.06
1326,"Santa Cruz Barillas",22921,"Lepa, palo o caña",208,0.91
1326,"Santa Cruz Barillas",22921,"Material de desecho",5,0.02
1326,"Santa Cruz Barillas",22921,"Otro",12,0.05
1326,"Santa Cruz Barillas",22921,"No especificado",18,0.08
1327,"Aguacatán",14286,"Ladrillo",65,0.45
1327,"Aguacatán",14286,"Block",4484,31.39
1327,"Aguacatán",14286,"Concreto",165,1.15
1327,"Aguacatán",14286,"Adobe",6445,45.11
1327,"Aguacatán",14286,"Madera",2821,19.75
1327,"Aguacatán",14286,"Lamina metálica",136,0.95
1327,"Aguacatán",14286,"Bajareque",8,0.06
1327,"Aguacatán",14286,"Lepa, palo o caña",95,0.66
1327,"Aguacatán",14286,"Material de desecho",8,0.06
1327,"Aguacatán",14286,"Otro",21,0.15
1327,"Aguacatán",14286,"No especificado",38,0.27
1328,"San Rafael Petzal",3107,"Ladrillo",3,0.1
1328,"San Rafael Petzal",3107,"Block",1198,38.56
1328,"San Rafael Petzal",3107,"Concreto",46,1.48
1328,"San Rafael Petzal",3107,"Adobe",1740,56
1328,"San Rafael Petzal",3107,"Madera",67,2.16
1328,"San Rafael Petzal",3107,"Lamina metálica",45,1.45
1328,"San Rafael Petzal",3107,"Bajareque",1,0.03
1328,"San Rafael Petzal",3107,"Lepa, palo o caña",4,0.13
1328,"San Rafael Petzal",3107,"Material de desecho",1,0.03
1328,"San Rafael Petzal",3107,"Otro",1,0.03
1328,"San Rafael Petzal",3107,"No especificado",1,0.03
1329,"San Gaspar Ixchil",2460,"Ladrillo",6,0.24
1329,"San Gaspar Ixchil",2460,"Block",329,13.37
1329,"San Gaspar Ixchil",2460,"Concreto",161,6.54
1329,"San Gaspar Ixchil",2460,"Adobe",1884,76.59
1329,"San Gaspar Ixchil",2460,"Madera",42,1.71
1329,"San Gaspar Ixchil",2460,"Lamina metálica",29,1.18
1329,"San Gaspar Ixchil",2460,"Bajareque",1,0.04
1329,"San Gaspar Ixchil",2460,"Lepa, palo o caña",4,0.16
1329,"San Gaspar Ixchil",2460,"Material de desecho",0,0
1329,"San Gaspar Ixchil",2460,"Otro",1,0.04
1329,"San Gaspar Ixchil",2460,"No especificado",3,0.12
1330,"Santiago Chimaltenango",3944,"Ladrillo",17,0.43
1330,"Santiago Chimaltenango",3944,"Block",1354,34.33
1330,"Santiago Chimaltenango",3944,"Concreto",33,0.84
1330,"Santiago Chimaltenango",3944,"Adobe",2491,63.16
1330,"Santiago Chimaltenango",3944,"Madera",20,0.51
1330,"Santiago Chimaltenango",3944,"Lamina metálica",27,0.68
1330,"Santiago Chimaltenango",3944,"Bajareque",0,0
1330,"Santiago Chimaltenango",3944,"Lepa, palo o caña",1,0.03
1330,"Santiago Chimaltenango",3944,"Material de desecho",0,0
1330,"Santiago Chimaltenango",3944,"Otro",0,0
1330,"Santiago Chimaltenango",3944,"No especificado",1,0.03
1331,"Santa Ana Huista",2838,"Ladrillo",11,0.39
1331,"Santa Ana Huista",2838,"Block",1584,55.81
1331,"Santa Ana Huista",2838,"Concreto",10,0.35
1331,"Santa Ana Huista",2838,"Adobe",1025,36.12
1331,"Santa Ana Huista",2838,"Madera",91,3.21
1331,"Santa Ana Huista",2838,"Lamina metálica",22,0.78
1331,"Santa Ana Huista",2838,"Bajareque",4,0.14
1331,"Santa Ana Huista",2838,"Lepa, palo o caña",85,3
1331,"Santa Ana Huista",2838,"Material de desecho",3,0.11
1331,"Santa Ana Huista",2838,"Otro",0,0
1331,"Santa Ana Huista",2838,"No especificado",3,0.11
1332,"Unión Cantinil",4228,"Ladrillo",5,0.12
1332,"Unión Cantinil",4228,"Block",1765,41.75
1332,"Unión Cantinil",4228,"Concreto",48,1.14
1332,"Unión Cantinil",4228,"Adobe",2338,55.3
1332,"Unión Cantinil",4228,"Madera",44,1.04
1332,"Unión Cantinil",4228,"Lamina metálica",16,0.38
1332,"Unión Cantinil",4228,"Bajareque",0,0
1332,"Unión Cantinil",4228,"Lepa, palo o caña",10,0.24
1332,"Unión Cantinil",4228,"Material de desecho",1,0.02
1332,"Unión Cantinil",4228,"Otro",1,0.02
1332,"Unión Cantinil",4228,"No especificado",0,0
1333,"Petatán",1709,"Ladrillo",2,0.12
1333,"Petatán",1709,"Block",917,53.66
1333,"Petatán",1709,"Concreto",8,0.47
1333,"Petatán",1709,"Adobe",586,34.29
1333,"Petatán",1709,"Madera",111,6.5
1333,"Petatán",1709,"Lamina metálica",55,3.22
1333,"Petatán",1709,"Bajareque",4,0.23
1333,"Petatán",1709,"Lepa, palo o caña",17,0.99
1333,"Petatán",1709,"Material de desecho",7,0.41
1333,"Petatán",1709,"Otro",2,0.12
1333,"Petatán",1709,"No especificado",0,0
1401,"Santa Cruz del Quiché",20780,"Ladrillo",593,2.85
1401,"Santa Cruz del Quiché",20780,"Block",6209,29.88
1401,"Santa Cruz del Quiché",20780,"Concreto",700,3.37
1401,"Santa Cruz del Quiché",20780,"Adobe",12475,60.03
1401,"Santa Cruz del Quiché",20780,"Madera",429,2.06
1401,"Santa Cruz del Quiché",20780,"Lamina metálica",186,0.9
1401,"Santa Cruz del Quiché",20780,"Bajareque",2,0.01
1401,"Santa Cruz del Quiché",20780,"Lepa, palo o caña",28,0.13
1401,"Santa Cruz del Quiché",20780,"Material de desecho",6,0.03
1401,"Santa Cruz del Quiché",20780,"Otro",9,0.04
1401,"Santa Cruz del Quiché",20780,"No especificado",143,0.69
1402,"Chiché",6241,"Ladrillo",37,0.59
1402,"Chiché",6241,"Block",1035,16.58
1402,"Chiché",6241,"Concreto",131,2.1
1402,"Chiché",6241,"Adobe",4792,76.78
1402,"Chiché",6241,"Madera",127,2.03
1402,"Chiché",6241,"Lamina metálica",29,0.46
1402,"Chiché",6241,"Bajareque",6,0.1
1402,"Chiché",6241,"Lepa, palo o caña",76,1.22
1402,"Chiché",6241,"Material de desecho",0,0
1402,"Chiché",6241,"Otro",0,0
1402,"Chiché",6241,"No especificado",8,0.13
1403,"Chinique",3097,"Ladrillo",26,0.84
1403,"Chinique",3097,"Block",862,27.83
1403,"Chinique",3097,"Concreto",42,1.36
1403,"Chinique",3097,"Adobe",2008,64.84
1403,"Chinique",3097,"Madera",114,3.68
1403,"Chinique",3097,"Lamina metálica",10,0.32
1403,"Chinique",3097,"Bajareque",1,0.03
1403,"Chinique",3097,"Lepa, palo o caña",14,0.45
1403,"Chinique",3097,"Material de desecho",2,0.06
1403,"Chinique",3097,"Otro",0,0
1403,"Chinique",3097,"No especificado",18,0.58
1404,"Zacualpa",7705,"Ladrillo",563,7.31
1404,"Zacualpa",7705,"Block",1796,23.31
1404,"Zacualpa",7705,"Concreto",69,0.9
1404,"Zacualpa",7705,"Adobe",4948,64.22
1404,"Zacualpa",7705,"Madera",182,2.36
1404,"Zacualpa",7705,"Lamina metálica",72,0.93
1404,"Zacualpa",7705,"Bajareque",1,0.01
1404,"Zacualpa",7705,"Lepa, palo o caña",62,0.8
1404,"Zacualpa",7705,"Material de desecho",6,0.08
1404,"Zacualpa",7705,"Otro",2,0.03
1404,"Zacualpa",7705,"No especificado",4,0.05
1405,"Chajul",9552,"Ladrillo",26,0.27
1405,"Chajul",9552,"Block",1774,18.57
1405,"Chajul",9552,"Concreto",101,1.06
1405,"Chajul",9552,"Adobe",1573,16.47
1405,"Chajul",9552,"Madera",5758,60.28
1405,"Chajul",9552,"Lamina metálica",119,1.25
1405,"Chajul",9552,"Bajareque",63,0.66
1405,"Chajul",9552,"Lepa, palo o caña",126,1.32
1405,"Chajul",9552,"Material de desecho",3,0.03
1405,"Chajul",9552,"Otro",8,0.08
1405,"Chajul",9552,"No especificado",1,0.01
1406,"Santo Tomás Chichicastenango",29575,"Ladrillo",141,0.48
1406,"Santo Tomás Chichicastenango",29575,"Block",8621,29.15
1406,"Santo Tomás Chichicastenango",29575,"Concreto",1115,3.77
1406,"Santo Tomás Chichicastenango",29575,"Adobe",18559,62.75
1406,"Santo Tomás Chichicastenango",29575,"Madera",818,2.77
1406,"Santo Tomás Chichicastenango",29575,"Lamina metálica",138,0.47
1406,"Santo Tomás Chichicastenango",29575,"Bajareque",6,0.02
1406,"Santo Tomás Chichicastenango",29575,"Lepa, palo o caña",52,0.18
1406,"Santo Tomás Chichicastenango",29575,"Material de desecho",3,0.01
1406,"Santo Tomás Chichicastenango",29575,"Otro",4,0.01
1406,"Santo Tomás Chichicastenango",29575,"No especificado",118,0.4
1407,"Patzité",1353,"Ladrillo",11,0.81
1407,"Patzité",1353,"Block",200,14.78
1407,"Patzité",1353,"Concreto",8,0.59
1407,"Patzité",1353,"Adobe",1088,80.41
1407,"Patzité",1353,"Madera",20,1.48
1407,"Patzité",1353,"Lamina metálica",18,1.33
1407,"Patzité",1353,"Bajareque",0,0
1407,"Patzité",1353,"Lepa, palo o caña",3,0.22
1407,"Patzité",1353,"Material de desecho",0,0
1407,"Patzité",1353,"Otro",0,0
1407,"Patzité",1353,"No especificado",5,0.37
1408,"San Antonio Ilotenango",5315,"Ladrillo",17,0.32
1408,"San Antonio Ilotenango",5315,"Block",520,9.78
1408,"San Antonio Ilotenango",5315,"Concreto",387,7.28
1408,"San Antonio Ilotenango",5315,"Adobe",4239,79.76
1408,"San Antonio Ilotenango",5315,"Madera",40,0.75
1408,"San Antonio Ilotenango",5315,"Lamina metálica",39,0.73
1408,"San Antonio Ilotenango",5315,"Bajareque",0,0
1408,"San Antonio Ilotenango",5315,"Lepa, palo o caña",18,0.34
1408,"San Antonio Ilotenango",5315,"Material de desecho",1,0.02
1408,"San Antonio Ilotenango",5315,"Otro",1,0.02
1408,"San Antonio Ilotenango",5315,"No especificado",53,1
1409,"San Pedro Jocopilas",6518,"Ladrillo",8,0.12
1409,"San Pedro Jocopilas",6518,"Block",445,6.83
1409,"San Pedro Jocopilas",6518,"Concreto",115,1.76
1409,"San Pedro Jocopilas",6518,"Adobe",5740,88.06
1409,"San Pedro Jocopilas",6518,"Madera",141,2.16
1409,"San Pedro Jocopilas",6518,"Lamina metálica",34,0.52
1409,"San Pedro Jocopilas",6518,"Bajareque",0,0
1409,"San Pedro Jocopilas",6518,"Lepa, palo o caña",9,0.14
1409,"San Pedro Jocopilas",6518,"Material de desecho",1,0.02
1409,"San Pedro Jocopilas",6518,"Otro",1,0.02
1409,"San Pedro Jocopilas",6518,"No especificado",24,0.37
1410,"Cunén",7976,"Ladrillo",30,0.38
1410,"Cunén",7976,"Block",2207,27.67
1410,"Cunén",7976,"Concreto",119,1.49
1410,"Cunén",7976,"Adobe",4436,55.62
1410,"Cunén",7976,"Madera",1099,13.78
1410,"Cunén",7976,"Lamina metálica",32,0.4
1410,"Cunén",7976,"Bajareque",19,0.24
1410,"Cunén",7976,"Lepa, palo o caña",29,0.36
1410,"Cunén",7976,"Material de desecho",1,0.01
1410,"Cunén",7976,"Otro",1,0.01
1410,"Cunén",7976,"No especificado",3,0.04
1411,"San Juan Cotzal",6530,"Ladrillo",17,0.26
1411,"San Juan Cotzal",6530,"Block",1381,21.15
1411,"San Juan Cotzal",6530,"Concreto",47,0.72
1411,"San Juan Cotzal",6530,"Adobe",784,12.01
1411,"San Juan Cotzal",6530,"Madera",4191,64.18
1411,"San Juan Cotzal",6530,"Lamina metálica",28,0.43
1411,"San Juan Cotzal",6530,"Bajareque",10,0.15
1411,"San Juan Cotzal",6530,"Lepa, palo o caña",54,0.83
1411,"San Juan Cotzal",6530,"Material de desecho",0,0
1411,"San Juan Cotzal",6530,"Otro",2,0.03
1411,"San Juan Cotzal",6530,"No especificado",16,0.25
1412,"Joyabaj",19955,"Ladrillo",503,2.52
1412,"Joyabaj",19955,"Block",6768,33.92
1412,"Joyabaj",19955,"Concreto",372,1.86
1412,"Joyabaj",19955,"Adobe",10731,53.78
1412,"Joyabaj",19955,"Madera",965,4.84
1412,"Joyabaj",19955,"Lamina metálica",286,1.43
1412,"Joyabaj",19955,"Bajareque",20,0.1
1412,"Joyabaj",19955,"Lepa, palo o caña",243,1.22
1412,"Joyabaj",19955,"Material de desecho",10,0.05
1412,"Joyabaj",19955,"Otro",22,0.11
1412,"Joyabaj",19955,"No especificado",35,0.18
1413,"Santa María Nebaj",18723,"Ladrillo",104,0.56
1413,"Santa María Nebaj",18723,"Block",6238,33.32
1413,"Santa María Nebaj",18723,"Concreto",776,4.14
1413,"Santa María Nebaj",18723,"Adobe",1727,9.22
1413,"Santa María Nebaj",18723,"Madera",9750,52.07
1413,"Santa María Nebaj",18723,"Lamina metálica",62,0.33
1413,"Santa María Nebaj",18723,"Bajareque",6,0.03
1413,"Santa María Nebaj",18723,"Lepa, palo o caña",48,0.26
1413,"Santa María Nebaj",18723,"Material de desecho",5,0.03
1413,"Santa María Nebaj",18723,"Otro",6,0.03
1413,"Santa María Nebaj",18723,"No especificado",1,0.01
1414,"San Andrés Sajcabajá",7785,"Ladrillo",41,0.53
1414,"San Andrés Sajcabajá",7785,"Block",1222,15.7
1414,"San Andrés Sajcabajá",7785,"Concreto",124,1.59
1414,"San Andrés Sajcabajá",7785,"Adobe",6133,78.78
1414,"San Andrés Sajcabajá",7785,"Madera",208,2.67
1414,"San Andrés Sajcabajá",7785,"Lamina metálica",14,0.18
1414,"San Andrés Sajcabajá",7785,"Bajareque",0,0
1414,"San Andrés Sajcabajá",7785,"Lepa, palo o caña",14,0.18
1414,"San Andrés Sajcabajá",7785,"Material de desecho",0,0
1414,"San Andrés Sajcabajá",7785,"Otro",8,0.1
1414,"San Andrés Sajcabajá",7785,"No especificado",21,0.27
1415,"San Miguel Uspantán",14049,"Ladrillo",148,1.05
1415,"San Miguel Uspantán",14049,"Block",3926,27.95
1415,"San Miguel Uspantán",14049,"Concreto",208,1.48
1415,"San Miguel Uspantán",14049,"Adobe",1676,11.93
1415,"San Miguel Uspantán",14049,"Madera",7481,53.25
1415,"San Miguel Uspantán",14049,"Lamina metálica",260,1.85
1415,"San Miguel Uspantán",14049,"Bajareque",157,1.12
1415,"San Miguel Uspantán",14049,"Lepa, palo o caña",140,1
1415,"San Miguel Uspantán",14049,"Material de desecho",6,0.04
1415,"San Miguel Uspantán",14049,"Otro",25,0.18
1415,"San Miguel Uspantán",14049,"No especificado",22,0.16
1416,"Sacapulas",11735,"Ladrillo",40,0.34
1416,"Sacapulas",11735,"Block",2470,21.05
1416,"Sacapulas",11735,"Concreto",180,1.53
1416,"Sacapulas",11735,"Adobe",8561,72.95
1416,"Sacapulas",11735,"Madera",336,2.86
1416,"Sacapulas",11735,"Lamina metálica",96,0.82
1416,"Sacapulas",11735,"Bajareque",6,0.05
1416,"Sacapulas",11735,"Lepa, palo o caña",27,0.23
1416,"Sacapulas",11735,"Material de desecho",0,0
1416,"Sacapulas",11735,"Otro",5,0.04
1416,"Sacapulas",11735,"No especificado",14,0.12
1417,"San Bartolomé Jocotenango",3065,"Ladrillo",1,0.03
1417,"San Bartolomé Jocotenango",3065,"Block",133,4.34
1417,"San Bartolomé Jocotenango",3065,"Concreto",26,0.85
1417,"San Bartolomé Jocotenango",3065,"Adobe",2785,90.86
1417,"San Bartolomé Jocotenango",3065,"Madera",94,3.07
1417,"San Bartolomé Jocotenango",3065,"Lamina metálica",13,0.42
1417,"San Bartolomé Jocotenango",3065,"Bajareque",0,0
1417,"San Bartolomé Jocotenango",3065,"Lepa, palo o caña",9,0.29
1417,"San Bartolomé Jocotenango",3065,"Material de desecho",0,0
1417,"San Bartolomé Jocotenango",3065,"Otro",2,0.07
1417,"San Bartolomé Jocotenango",3065,"No especificado",2,0.07
1418,"Canillá",3978,"Ladrillo",141,3.54
1418,"Canillá",3978,"Block",822,20.66
1418,"Canillá",3978,"Concreto",28,0.7
1418,"Canillá",3978,"Adobe",2817,70.81
1418,"Canillá",3978,"Madera",110,2.77
1418,"Canillá",3978,"Lamina metálica",30,0.75
1418,"Canillá",3978,"Bajareque",3,0.08
1418,"Canillá",3978,"Lepa, palo o caña",21,0.53
1418,"Canillá",3978,"Material de desecho",1,0.03
1418,"Canillá",3978,"Otro",1,0.03
1418,"Canillá",3978,"No especificado",4,0.1
1419,"Chicamán",8477,"Ladrillo",26,0.31
1419,"Chicamán",8477,"Block",2149,25.35
1419,"Chicamán",8477,"Concreto",1040,12.27
1419,"Chicamán",8477,"Adobe",963,11.36
1419,"Chicamán",8477,"Madera",3566,42.07
1419,"Chicamán",8477,"Lamina metálica",91,1.07
1419,"Chicamán",8477,"Bajareque",427,5.04
1419,"Chicamán",8477,"Lepa, palo o caña",137,1.62
1419,"Chicamán",8477,"Material de desecho",22,0.26
1419,"Chicamán",8477,"Otro",44,0.52
1419,"Chicamán",8477,"No especificado",12,0.14
1420,"Playa Grande Ixcán",22220,"Ladrillo",19,0.09
1420,"Playa Grande Ixcán",22220,"Block",8704,39.17
1420,"Playa Grande Ixcán",22220,"Concreto",304,1.37
1420,"Playa Grande Ixcán",22220,"Adobe",91,0.41
1420,"Playa Grande Ixcán",22220,"Madera",12429,55.94
1420,"Playa Grande Ixcán",22220,"Lamina metálica",160,0.72
1420,"Playa Grande Ixcán",22220,"Bajareque",5,0.02
1420,"Playa Grande Ixcán",22220,"Lepa, palo o caña",420,1.89
1420,"Playa Grande Ixcán",22220,"Material de desecho",12,0.05
1420,"Playa Grande Ixcán",22220,"Otro",15,0.07
1420,"Playa Grande Ixcán",22220,"No especificado",61,0.27
1421,"Pachalum",3091,"Ladrillo",66,2.14
1421,"Pachalum",3091,"Block",2175,70.37
1421,"Pachalum",3091,"Concreto",24,0.78
1421,"Pachalum",3091,"Adobe",667,21.58
1421,"Pachalum",3091,"Madera",101,3.27
1421,"Pachalum",3091,"Lamina metálica",36,1.16
1421,"Pachalum",3091,"Bajareque",11,0.36
1421,"Pachalum",3091,"Lepa, palo o caña",9,0.29
1421,"Pachalum",3091,"Material de desecho",0,0
1421,"Pachalum",3091,"Otro",1,0.03
1421,"Pachalum",3091,"No especificado",1,0.03
1501,"Salamá",18572,"Ladrillo",266,1.43
1501,"Salamá",18572,"Block",9756,52.53
1501,"Salamá",18572,"Concreto",287,1.55
1501,"Salamá",18572,"Adobe",6087,32.78
1501,"Salamá",18572,"Madera",1881,10.13
1501,"Salamá",18572,"Lamina metálica",147,0.79
1501,"Salamá",18572,"Bajareque",32,0.17
1501,"Salamá",18572,"Lepa, palo o caña",84,0.45
1501,"Salamá",18572,"Material de desecho",12,0.06
1501,"Salamá",18572,"Otro",15,0.08
